chr7	136880300	136880784	1
chr14	74611322	74611720	1
chr2	65044961	65045304	1
chr2	112501098	112501715	1
chr16	50096331	50096695	1
chr12	85372257	85372898	1
chr1	152517154	152517514	1
chr19	3560544	3561143	2
chr6	54408585	54409852	1
chr17	56778805	56780708	2
chr18	65367418	65368348	2
chr4	152312842	152314040	2
chr6	136463929	136464875	3
chr13	9472612	9472955	1
chr2	58907089	58907491	1
chr13	72370832	72371516	2
chr5	21395140	21395672	1
chr2	32514206	32514862	1
chr18	57534930	57535696	2
chr2	179382551	179383036	1
chr10	62421054	62421619	1
chr15	97272200	97272598	1
chr13	100842963	100843513	1
chr8	69183427	69184796	1
chr9	118890705	118891120	1
chr7	139395093	139395614	1
chr7	98447616	98447955	1
chr5	75121590	75122021	1
chr3	101130381	101131141	2
chr14	88347094	88347653	1
chr6	136543015	136543908	1
chr1	30808240	30808627	1
chr5	93133624	93134298	1
chr13	79037186	79037695	1
chr11	95675987	95676764	2
chr4	129258897	129259566	1
chr9	56235779	56236182	1
chr5	119830910	119837705	6
chr2	28792811	28793387	3
chr9	71614622	71617966	2
chr15	79878553	79880880	1
chr11	110268219	110268946	1
chr15	103272180	103273473	3
chr13	51815914	51816978	1
chr5	91640847	91641707	1
chrX	53045160	53046441	2
chr17	49472453	49473313	1
chr13	110555166	110555993	1
chr7	100354823	100355520	1
chr11	33200047	33201711	2
chr8	27120516	27121333	3
chr12	111134317	111135252	2
chr15	102126043	102127031	1
chr7	90033468	90034556	2
chr3	126658701	126661601	2
chr4	126181045	126181809	1
chr15	78815239	78816337	3
chr8	10788668	10789590	1
chr15	97580615	97582353	1
chr9	63745831	63746836	2
chr18	35855694	35857680	2
chr18	5979309	5980362	1
chr7	141442958	141444520	1
chr13	58066167	58068309	3
chr2	3712897	3714573	1
chr4	149517550	149519276	1
chr11	95858127	95860388	5
chr8	106058143	106061234	1
chr9	44378696	44380285	3
chr17	79344116	79345981	1
chr15	98826970	98828619	1
chr2	118695589	118698398	2
chr2	154676556	154678537	3
chr2	13437445	13439305	2
chr7	73420826	73425708	1
chr19	53647388	53650808	2
chr2	154816859	154819748	2
chr14	63380156	63384084	3
chr7	25384616	25391404	5
chr16	28517811	28518269	1
chr7	133066442	133068012	2
chr12	98373244	98373571	1
chr7	67970753	67971227	1
chr17	80683784	80684566	1
chr15	103168799	103169437	2
chr17	80017368	80017855	1
chr15	42429750	42430133	1
chr11	113105424	113105681	1
chr3	102188909	102189566	2
chr1	189619232	189619828	1
chrX	13549113	13549493	1
chr12	40525068	40525377	1
chr4	130713517	130713847	1
chr7	132332207	132332610	1
chr14	77343543	77344464	1
chr2	125319627	125320142	1
chr3	98042281	98043779	1
chr5	37246555	37246854	1
chr1	156569641	156570018	2
chr5	92112418	92113151	1
chr13	44043119	44044035	5
chr8	36016253	36016864	1
chr4	47230607	47231733	1
chr13	82265633	82266178	1
chr11	115270222	115271132	1
chr2	24923510	24923983	1
chr19	24998953	25000432	1
chr4	124594885	124595342	2
chr16	31508766	31510406	3
chr1	138595917	138596610	2
chr5	21144314	21145779	1
chr12	112914345	112915157	2
chr11	79002316	79003747	2
chr6	128856116	128856734	2
chr15	97049170	97050836	2
chr14	24751041	24751714	2
chr1	181352240	181353103	2
chr6	137209838	137210514	2
chr9	118949832	118950426	1
chr4	117039772	117042080	1
chr10	84916628	84918310	3
chr2	144052457	144053095	1
chr3	97900666	97901931	1
chr15	100303893	100305399	2
chr10	80190396	80191201	1
chr17	42882843	42883659	1
chr17	21488499	21489544	2
chr17	12304670	12305840	1
chr16	15636760	15638426	2
chr11	11808365	11810032	1
chr16	32913606	32915053	1
chr6	8208625	8210131	2
chr15	94403894	94404766	2
chr11	116023367	116025658	4
chr6	53337199	53338084	1
chr4	47603310	47604660	1
chr7	66178976	66180020	1
chr15	36488400	36492615	2
chr8	106935144	106937944	3
chr16	44215439	44216662	2
chr11	30262788	30269463	4
chr12	100185804	100188594	1
chr2	156323687	156325138	3
chr2	127069838	127071383	2
chr10	7279976	7282039	1
chr11	103266486	103268618	2
chr4	106581000	106582812	1
chr2	33218461	33222025	2
chr9	97109334	97111874	1
chr3	107939295	107940778	1
chr11	72689330	72690850	2
chr11	23496401	23498879	3
chr3	121813859	121816288	1
chr3	104863491	104865852	4
chr7	141561436	141563690	3
chr8	110788854	110790587	1
chr12	87146581	87148565	2
chr10	80740076	80743039	5
chr4	131914959	131917628	4
chr7	96136329	96137095	1
chr13	96659985	96660517	1
chr5	121598554	121599359	3
chr10	17042939	17043427	1
chr11	100145874	100146397	2
chr2	157428411	157428775	1
chr6	52221214	52222260	1
chr2	167377728	167378117	1
chr9	95442211	95442626	1
chr11	60146921	60147274	1
chr17	87054753	87056169	4
chr11	80085339	80086067	1
chr8	83109753	83110185	1
chr19	60873435	60875050	1
chr3	122035889	122036151	1
chr11	35292540	35293798	2
chr11	109878800	109879380	1
chr2	5572533	5573015	1
chr12	100447023	100448078	1
chr2	129065436	129067086	1
chr5	113991152	113991664	1
chr15	38247054	38248382	2
chr14	66822999	66825139	1
chr7	139905707	139906125	1
chr7	121107712	121108388	1
chr8	30915887	30916366	1
chr16	53095441	53095931	1
chr7	71936536	71937159	1
chr6	136894438	136895645	3
chr6	95334711	95335163	1
chr3	41571469	41571912	1
chr10	61530695	61531372	1
chr2	35928018	35928819	2
chr8	120598492	120599970	2
chr3	105700833	105702265	2
chr17	28407165	28408551	2
chr1	165724361	165725188	1
chr12	105580388	105581034	1
chr14	12283863	12285164	4
chr11	88634289	88635128	1
chr14	54863368	54864829	2
chr10	118048802	118050784	1
chr6	136672235	136673011	1
chr10	43901022	43902785	1
chr5	110109821	110110683	2
chr9	21424152	21426482	3
chr1	192769889	192771661	2
chr6	86496589	86498206	3
chr10	125965687	125967265	2
chr1	186609438	186610785	1
chr2	163718490	163720077	1
chr2	3474174	3475909	1
chr11	103119658	103120771	1
chr2	164070119	164071827	3
chr13	41864749	41866166	2
chr2	145232736	145234451	3
chr8	48755261	48757246	1
chr9	44707863	44710030	3
chr12	71227693	71229688	2
chr7	28418006	28419977	1
chr5	149050376	149053927	2
chr13	11874202	11876279	2
chr3	37397522	37400092	1
chr8	70838559	70841857	3
chr5	92959029	92962800	3
chr6	120726257	120726278	1
chr6	16221180	16221639	1
chr14	31315061	31315245	1
chr10	17920072	17920264	1
chr16	85749218	85749959	1
chr9	75600186	75600523	1
chr16	90705927	90706769	1
chr8	60951431	60951934	1
chr1	191327899	191328349	1
chr11	21307378	21307610	1
chr6	94779671	94780297	1
chr14	20103172	20103695	1
chr13	104588434	104588737	1
chr9	115383797	115384697	1
chr15	27940969	27942813	1
chr15	10134866	10135385	1
chr6	134077916	134078484	1
chr5	89149702	89150045	2
chr15	78184813	78185344	1
chr11	103383478	103383938	1
chr17	7194071	7194644	3
chr4	54757862	54758797	1
chr7	134263378	134263887	1
chr8	11206439	11206814	1
chr15	77581542	77582328	1
chr4	53931339	53931944	1
chr15	51363366	51363791	1
chr1	93211403	93212273	4
chr4	136199807	136200333	1
chr4	33260388	33262382	5
chr18	39359216	39360470	1
chr5	106709501	106710127	1
chr4	130794579	130796369	1
chr15	103258009	103258932	1
chr4	46195524	46196975	2
chr16	18459564	18460485	1
chr9	43944691	43945916	2
chr10	8873506	8874444	1
chr5	118645117	118645882	3
chr12	76708226	76711107	3
chr8	4510803	4513090	3
chr9	69472174	69473397	2
chr13	70636787	70638781	2
chr2	144143378	144144448	5
chr12	80884940	80886254	1
chr10	41821845	41823231	1
chr11	72428507	72429911	1
chr6	31549031	31550216	1
chr8	105288295	105292018	4
chr5	144767227	144769872	5
chrX	151343592	151345042	3
chr12	85461811	85463292	6
chr16	31943574	31945917	2
chr8	119427449	119429301	4
chr1	52816281	52818256	3
chr1	60958977	60961557	3
chr6	113480468	113484326	2
chr5	140661468	140664529	4
chr8	124651579	124655764	4
chr17	26380916	26384494	6
chr9	87721672	87722062	1
chr10	81098635	81098993	2
chr5	126787752	126788154	2
chr4	148940432	148941181	4
chr4	33347109	33347441	1
chr10	128928296	128928909	1
chr9	80688456	80688897	1
chr5	49369090	49369220	1
chr11	63758367	63758653	1
chr9	22462007	22462269	1
chr5	142793490	142793656	1
chr2	163358480	163365741	2
chr18	49370368	49370851	1
chr6	92779789	92780111	1
chr7	96539245	96539551	1
chr7	130015855	130016864	2
chr15	83257933	83258246	1
chr16	58211827	58212724	1
chr5	134521841	134522235	1
chr2	173459255	173459520	1
chr11	119503463	119504176	1
chr13	54780678	54780923	1
chr1	172029975	172030285	1
chr1	152730665	152731056	1
chr4	116405990	116406427	2
chr11	107124144	107125007	1
chr17	36023497	36024514	1
chr17	81650211	81652377	1
chr5	112240498	112241365	1
chr6	145450975	145451467	3
chr6	101292965	101293516	1
chr18	66001847	66003153	1
chr17	24653804	24654691	1
chr14	64651985	64654110	1
chr10	95183002	95183481	1
chr15	84592163	84592687	1
chr2	110523382	110523785	3
chr18	75582721	75583713	1
chr14	47083467	47084984	2
chr4	119550738	119551262	1
chr17	84061578	84062073	2
chr8	105361797	105362405	2
chr1	150395256	150395742	1
chr3	22009890	22010721	1
chr8	36660111	36661768	2
chr17	15715185	15715645	1
chr11	99221709	99222226	1
chr3	21987971	21988454	1
chr12	76540848	76541914	2
chr1	153585486	153586362	1
chr15	74995474	74996205	1
chr5	110438610	110440381	2
chr11	88250348	88251228	1
chr4	111597106	111598455	4
chr10	85001815	85002383	1
chr7	64158927	64160276	1
chr18	22343306	22345195	2
chr18	11534688	11535568	1
chr11	61225721	61226842	1
chr10	125786749	125787436	1
chr12	99715050	99716841	1
chr6	66964169	66965613	2
chr9	57597729	57598656	1
chr15	93562928	93563897	1
chr7	28880638	28881690	1
chr16	63856853	63857955	2
chr6	37418558	37420282	1
chr16	4505822	4506912	1
chr9	58307343	58313855	4
chr1	30786321	30787309	1
chr9	95511064	95512974	2
chr5	139376911	139386535	9
chr3	51155550	51157642	2
chr15	58960743	58962481	4
chr4	44027897	44032098	1
chr14	55822290	55827038	2
chr2	152141573	152144959	2
chr1	72738924	72739401	2
chr2	51260060	51260388	1
chr3	37927877	37928338	1
chr5	76719340	76719692	1
chr17	72603068	72603626	1
chr9	67973390	67973866	1
chr13	106813260	106813625	2
chrX	13720588	13720745	1
chr5	35935456	35935554	1
chr10	120628178	120628332	1
chr10	126376941	126377216	2
chr4	135533002	135533161	1
chr1	177584497	177584678	1
chr5	134761339	134762309	1
chr7	110248635	110249223	1
chr13	102153802	102154233	1
chr12	33057222	33057906	1
chr6	116638894	116640158	1
chr7	111676439	111677011	1
chr6	43295993	43296263	1
chr11	6087044	6087362	1
chr6	95484364	95484848	1
chr3	109363574	109363884	1
chr5	125009036	125009662	1
chr19	10424748	10425164	2
chr8	125105350	125106346	1
chr2	84378659	84379056	1
chr10	86457644	86458082	1
chr2	132151615	132152074	1
chr9	46194760	46195301	2
chr3	83986449	83986952	1
chr19	37514780	37515379	2
chr3	105798584	105799082	1
chr11	76916488	76916995	1
chr10	68140096	68141008	1
chr14	83959043	83959617	1
chr17	46038901	46039379	2
chr12	104066221	104066691	1
chr3	122300836	122301906	2
chr2	144599560	144600632	1
chr1	131511179	131512018	1
chr14	65070676	65072191	3
chr9	9412291	9413209	1
chr6	120173768	120175935	2
chrX	139610071	139611428	4
chr3	95312522	95313013	2
chr13	94064432	94065134	1
chr4	101304674	101305631	1
chr6	136689901	136690462	2
chr17	23993284	23994195	1
chr5	103659041	103660008	2
chr15	98074424	98075022	1
chr2	76862922	76863720	2
chr19	41675554	41676583	2
chr18	38148226	38149493	1
chr1	45310985	45311916	1
chr5	139585040	139585859	1
chr6	113011844	113013131	2
chr17	14672116	14673020	1
chr2	59206346	59208585	3
chrX	111696309	111697347	2
chr15	78675099	78676092	2
chr13	34162183	34164565	1
chr8	104170142	104171445	1
chr6	32983652	32984809	1
chr6	29467221	29468566	3
chr4	86873685	86876183	2
chr14	54412688	54414378	2
chr13	97295002	97296747	3
chr5	112870410	112872428	2
chr5	64815424	64817758	1
chr5	74387483	74389174	1
chr4	132554254	132555869	4
chr7	4739040	4741931	6
chr1	133977033	133979290	1
chr2	168049008	168050991	5
chr13	12313550	12315965	1
chr14	20927992	20931751	3
chr12	69536949	69539839	1
chr5	112886340	112889493	2
chr11	116810871	116815457	3
chr4	47233201	47235868	6
chr12	31376352	31376771	1
chr7	25434653	25437029	4
chr2	33439770	33439886	2
chr19	37740146	37740218	1
chr17	3415506	3416014	1
chr10	59570972	59572303	1
chr18	25061272	25061938	1
chr14	52243956	52245373	1
chr16	44118632	44119012	1
chr4	11053339	11053603	1
chr8	12944309	12944598	1
chr7	80672323	80672909	2
chr3	115788952	115789520	2
chr12	78887738	78888043	1
chr1	135661994	135662183	1
chr3	89299358	89300009	1
chr6	39780471	39783078	3
chr2	131902513	131903451	1
chr15	12010465	12010950	1
chr16	92421200	92424142	2
chr17	23924330	23925825	2
chr6	114912674	114914669	2
chr18	67244144	67246420	4
chr15	76087856	76088344	1
chr12	102885741	102886152	1
chr15	3400507	3401025	1
chr11	77242900	77243298	1
chr8	106300884	106301326	1
chr19	30942664	30942999	1
chr9	80173534	80174012	1
chr8	118393386	118395906	2
chr19	55700530	55701071	1
chr5	111790374	111791502	1
chr4	120368608	120370296	3
chr17	30016631	30016961	1
chr10	50903041	50903625	1
chr3	79500096	79500672	2
chr9	96381193	96381892	1
chr15	81749554	81750434	1
chr7	110002902	110003525	2
chr18	82583743	82584651	2
chr14	69706690	69708050	1
chr12	84861961	84862712	1
chr8	119446204	119446890	1
chr18	60779020	60780848	1
chr4	147879364	147880245	1
chr11	119937251	119938060	3
chr5	91637841	91638442	1
chr4	129578224	129579010	1
chr13	41320807	41321847	1
chr18	16815795	16816590	2
chr4	105291149	105291959	3
chr5	129002169	129003243	1
chr3	97609125	97610699	2
chr5	137286443	137290021	5
chr16	44502381	44503720	1
chr7	132423302	132424112	2
chr12	80103214	80104538	1
chr5	32610119	32612171	2
chr6	146079129	146080512	2
chr5	89881546	89883880	4
chr11	65161007	65163230	2
chr4	83485491	83487136	1
chr11	68484469	68486438	2
chr1	37428770	37430935	4
chr5	35963178	35965160	3
chr4	109058729	109060194	1
chr6	115360642	115362545	2
chr8	12947514	12949074	2
chr5	107986073	107988279	1
chr6	48047206	48049314	1
chr13	119789679	119792156	3
chr18	35650714	35656636	2
chr1	64734680	64739585	4
chr12	99212660	99217930	6
chr4	118566181	118566727	1
chr12	76811060	76811515	2
chr2	112774999	112775091	1
chr5	66351096	66352386	2
chr18	34109061	34109435	1
chr8	120588390	120590490	3
chr9	61065000	61065091	1
chrX	38711320	38712009	2
chr6	7848266	7848525	1
chr17	84264501	84264806	2
chr11	64925887	64926415	1
chr3	146645782	146646604	2
chr1	162053160	162053524	1
chr2	150841986	150842495	2
chr10	69273911	69277598	2
chr7	89115384	89116802	2
chr18	43102258	43102731	2
chr1	23399613	23399767	1
chr4	59561422	59561647	2
chr13	63528196	63528683	2
chr1	153225572	153226537	1
chr14	75527342	75527950	1
chr6	124262667	124263088	2
chr11	61610851	61611237	1
chr13	63148070	63148585	1
chr14	60026531	60027308	1
chr8	24595097	24596032	3
chr3	58671932	58672325	2
chr18	65960155	65960762	1
chr4	141796287	141796913	2
chr1	60899018	60899646	2
chr6	30682210	30683184	1
chr10	62055343	62055811	1
chr2	116983834	116984324	1
chr1	171490847	171491224	1
chr18	12102006	12103215	2
chr13	99450707	99451233	1
chr3	19411092	19411562	1
chr17	62636860	62637311	2
chr18	32693664	32694405	1
chr9	32618489	32619243	4
chr11	101687109	101688336	1
chr7	16011553	16012003	2
chr5	136775610	136776100	2
chr11	96354304	96354815	1
chr16	37584106	37585123	1
chr1	54690288	54691144	1
chr17	43407375	43408163	2
chr6	99986482	99987017	1
chr9	63313837	63314473	1
chr2	106855900	106856497	1
chr14	59075956	59076943	1
chr3	101393046	101394232	2
chr8	121433443	121434644	2
chr10	128778730	128780605	3
chr4	8961786	8963574	1
chr7	38230045	38230979	1
chr18	5931659	5933059	2
chr16	89991359	89992372	1
chr4	97893936	97894892	1
chr11	96909810	96910831	1
chr3	144611328	144612265	2
chr1	131278717	131279862	2
chr15	27629186	27631470	2
chr19	5406406	5407583	1
chr9	106420467	106422299	3
chr3	148640440	148641807	2
chr18	5427542	5429346	2
chr1	45925072	45926475	1
chr17	36946661	36948418	2
chr5	143731095	143733272	3
chr6	42323980	42325654	3
chr14	45462965	45464767	2
chr10	7954598	7957174	2
chr1	125574221	125577387	2
chr14	26969653	26971771	3
chr8	84965237	84971289	8
chr7	139466388	139470877	1
chr12	111812602	111817280	1
chr17	87173722	87177308	4
chr19	32178265	32183378	1
chr16	23295717	23296144	1
chr4	128883127	128884870	2
chr5	23922515	23923887	1
chr2	117710311	117710878	1
chr5	111489070	111489415	3
chr7	126066676	126067285	1
chr16	45974449	45974738	1
chr2	166237618	166238019	1
chr18	33741765	33742447	1
chr15	85036319	85037845	2
chr5	148489405	148490286	1
chr18	24913224	24913840	1
chr1	87032626	87032903	2
chr2	73566137	73567600	1
chr15	6623724	6624933	3
chr10	111422593	111423112	1
chr5	35103176	35103472	1
chr9	50887113	50888552	1
chr8	115089904	115090086	1
chr3	37203847	37205017	3
chr7	112212641	112213886	3
chr3	95518937	95519212	1
chr2	151571841	151572482	2
chr9	42897256	42897935	2
chr11	79792034	79793628	1
chr5	67437498	67437802	2
chr19	45917829	45918249	2
chr12	28013995	28014404	1
chr5	89839584	89840209	2
chr5	112153523	112154257	1
chr9	56843518	56844431	2
chr19	37159112	37159945	1
chr5	36039592	36040010	1
chr14	120539721	120540252	2
chr11	6348429	6349412	1
chr4	8232241	8232897	1
chr11	62591708	62592414	2
chr1	186515026	186516358	1
chr8	44934615	44939008	3
chr14	74877278	74877864	1
chr6	6219885	6220857	1
chr1	194808025	194809167	1
chr6	141267945	141268705	1
chr6	112462626	112464010	3
chr12	36932960	36933720	1
chr18	75788139	75788800	2
chr10	118648009	118648599	1
chr11	119545959	119548361	2
chr5	130221382	130223468	1
chr4	141239011	141241060	3
chr18	69538741	69539867	2
chr13	43530246	43532374	1
chr12	70653899	70655397	2
chr10	45577545	45578812	2
chr17	31557273	31558330	2
chr3	52195840	52197081	4
chr4	40817875	40822021	4
chr7	25763633	25764749	3
chr2	37757769	37758862	2
chr4	117493044	117497304	2
chr11	5706659	5708570	1
chr7	28353188	28354696	1
chr4	19708161	19709745	2
chr11	51854945	51859382	5
chr8	4258017	4260089	4
chr9	62535551	62537512	1
chr4	46053094	46056320	3
chr6	39256441	39257850	2
chr3	41172154	41173992	3
chr2	119741101	119743421	1
chr4	134578399	134580485	2
chr7	113512761	113514787	2
chr1	151338189	151340853	1
chr6	87980298	87982308	2
chr15	102142898	102144779	2
chr18	65518924	65521510	2
chr1	163311027	163315285	2
chr4	133173982	133178025	5
chr10	63336807	63340082	1
chr19	53790851	53798993	2
chr4	136245609	136250568	3
chr13	55508595	55514124	5
chr9	119950434	119950907	2
chr5	127720628	127720994	1
chr2	157601428	157601967	2
chr11	102793700	102794693	1
chr9	65281318	65282138	1
chr10	108435628	108435993	1
chr2	180659361	180660104	2
chr5	92991700	92992490	1
chr13	70685229	70685534	1
chr9	34721374	34722166	1
chr12	73713536	73713815	1
chr10	14087270	14087647	1
chr3	137785170	137785640	1
chr7	131223035	131223543	1
chr4	120866251	120866700	1
chr2	153185843	153186703	1
chr18	38075357	38075759	2
chr3	61185785	61186158	1
chr6	134168011	134168326	1
chr12	118848380	118848898	2
chr14	48197336	48197661	1
chr19	41013784	41014414	1
chr12	51706810	51707201	1
chr1	90111447	90111788	1
chr4	128996855	128997634	1
chr13	112152645	112153928	1
chr4	15268546	15269018	1
chr19	16015258	16016990	2
chr13	102774905	102775163	1
chr13	12179493	12179915	1
chr17	63368514	63368830	2
chr14	47172035	47172508	2
chr10	120401815	120402252	1
chr13	41444777	41445143	1
chr15	66093453	66093869	1
chr4	114625363	114626320	1
chr17	26575978	26577866	1
chr11	6447528	6447891	1
chr11	106706293	106706558	1
chr13	56698135	56698917	3
chr17	84111922	84113124	2
chr18	80147682	80148099	1
chr8	13562038	13562578	2
chr9	69181244	69181990	1
chr17	88042403	88042865	1
chr4	126096271	126097196	1
chr15	64032765	64033157	1
chr18	63771148	63771593	1
chr8	83389664	83390022	2
chr13	114456097	114457636	3
chr12	113221928	113223212	2
chr2	38953390	38954012	1
chr11	94144968	94145689	2
chr7	109889282	109889683	2
chr11	75397337	75397788	1
chr17	35195257	35196410	1
chr13	98955135	98955721	2
chr2	167048622	167049171	1
chr8	22801691	22802139	1
chrX	168663884	168664539	1
chr5	21185468	21186882	2
chr4	154348233	154348803	1
chr7	19169923	19170804	2
chr6	28855346	28855895	3
chr17	47181995	47182707	3
chr6	114448809	114449326	2
chr1	87650561	87651226	3
chr4	100351745	100352258	1
chr1	77964570	77965152	1
chr1	16113321	16114080	1
chr10	121971213	121972229	1
chr6	38806613	38807620	1
chr7	66230327	66231425	3
chr15	98672396	98673227	2
chr12	32060395	32061825	1
chr11	18969833	18970776	2
chr3	36150702	36152343	2
chr4	148082099	148088571	5
chr12	100981945	100982956	2
chr17	24007001	24007941	1
chr11	101194128	101195984	3
chr19	41620293	41621223	3
chr1	89579701	89582080	2
chr17	78881789	78883175	1
chr12	98627691	98628756	1
chr11	84066136	84068841	2
chr5	134393559	134395189	2
chr11	98947211	98948782	1
chr3	87114617	87116589	1
chr10	4005326	4006775	1
chr8	110938508	110939980	3
chr3	146498677	146502102	6
chr14	61138166	61139740	2
chr7	134223710	134225776	1
chr16	20610288	20612221	2
chr15	84230658	84233315	4
chr12	40445044	40448445	4
chr6	125361506	125365133	4
chr3	122072857	122074850	2
chr13	31557847	31560235	3
chr2	34869670	34871762	2
chr17	8524218	8526288	1
chr6	31562146	31565554	2
chr11	53584794	53586091	1
chr5	36791893	36793481	3
chr18	14653586	14656018	1
chr1	13588909	13590524	4
chr8	92673410	92673961	1
chr16	17809282	17810288	2
chr14	34118964	34119701	2
chr13	60466903	60467112	1
chr16	14162639	14164300	1
chr5	150716725	150717016	1
chr7	87274792	87275296	1
chr1	73862540	73863287	2
chr8	69985197	69985566	1
chr14	30577770	30578079	1
chr8	13617005	13617625	1
chr15	96953315	96954048	1
chr9	32747518	32747976	1
chr8	71561321	71563453	1
chr6	136531783	136533359	1
chr1	106548787	106549757	2
chr6	135102702	135103311	2
chr13	113394603	113395003	1
chr7	115669478	115670059	1
chr8	47673099	47676488	6
chr10	75036683	75037709	1
chr15	93525069	93525844	2
chr12	4028380	4029257	2
chr14	45956569	45957041	1
chr10	34417850	34419096	3
chr11	114736771	114737495	1
chr2	19656890	19659654	2
chr2	91537411	91538453	3
chr16	30934892	30935491	1
chr1	184064109	184064835	2
chr4	130106890	130108384	4
chr8	71288843	71289668	2
chr11	90169261	90170437	3
chr7	43579120	43580486	4
chr4	43653060	43653836	1
chr11	101301629	101302754	2
chr4	109977459	109978539	1
chr3	94472634	94473837	1
chr4	141444003	141445733	1
chr4	106650530	106651656	3
chr10	123075590	123076975	1
chr4	142301379	142302569	1
chr5	64860993	64862734	1
chr19	4120424	4122313	2
chr3	89410991	89412515	2
chr2	127831435	127833135	2
chr17	46246814	46249333	5
chr2	33467062	33469084	2
chr5	36395990	36399440	3
chr19	6940230	6943172	6
chr9	71484343	71486562	2
chr1	151078825	151081161	3
chr8	107046559	107049683	2
chr15	98565363	98569324	4
chr15	6237687	6238658	1
chr18	33266817	33267038	1
chr18	32389761	32390041	2
chr13	68572418	68573899	3
chr3	28350195	28350445	1
chr17	7579068	7579346	1
chr11	88542848	88543210	1
chr9	45963218	45963985	1
chr8	78438158	78438590	2
chr8	12789040	12789241	1
chr3	81036323	81037674	2
chr2	91531757	91532005	1
chr10	77234858	77235389	1
chr8	71513085	71513380	2
chr17	33566263	33566588	2
chrX	133947373	133947877	2
chr12	16698713	16699081	1
chr5	137513154	137515162	2
chr13	23700808	23701646	1
chr5	105805962	105806332	1
chr16	33886622	33887046	1
chr2	125651598	125651881	1
chr11	76735855	76736340	1
chr8	27192277	27192677	2
chr11	95493895	95494318	2
chrX	77490012	77490563	1
chr17	34662595	34662896	1
chr5	137690560	137690820	1
chr19	56756058	56758240	3
chr10	22354160	22354571	2
chr7	137010396	137010897	1
chr12	110436499	110437444	2
chr9	74979885	74980237	1
chr4	152554386	152555493	2
chr9	35564590	35565300	1
chr18	69121344	69122929	2
chr13	3669998	3670578	1
chr9	58873872	58874526	1
chr3	78891449	78891893	1
chr10	62404834	62405285	1
chr13	28720155	28721741	1
chr2	32840980	32841533	1
chr15	58254106	58254617	1
chr18	37924212	37924691	1
chr11	19616449	19617030	2
chr10	120208439	120210115	1
chr15	25269540	25270063	2
chr3	33843988	33844619	1
chr1	93477538	93480041	3
chr14	20798383	20799390	1
chr4	132067679	132068159	1
chr12	104965161	104965712	1
chr12	73545491	73546341	1
chr2	151964055	151964552	1
chr10	81057261	81058210	1
chr1	11033084	11033988	3
chr6	37196787	37197286	1
chr11	74371480	74372163	2
chr11	69070028	69071663	1
chr1	92980655	92981571	2
chr6	120108208	120110367	3
chr2	121554822	121555463	1
chr8	34100745	34102218	3
chr11	88873206	88874010	1
chr3	107558934	107559872	2
chr2	135662868	135663820	1
chr4	109165368	109166150	1
chr15	76379607	76381812	2
chr5	111329942	111331500	1
chrX	106219052	106220166	1
chr12	101974901	101977010	1
chr5	113627678	113629653	1
chr2	130634463	130635771	1
chr18	61486541	61487751	1
chr8	83874355	83877215	2
chr14	45506199	45508792	3
chr1	131115516	131117423	1
chr3	102063936	102065386	1
chr14	70055397	70057760	4
chr11	95794034	95797202	1
chr5	131812663	131815202	1
chr19	54044349	54046431	3
chr13	102894112	102896750	2
chr15	102515672	102521840	6
chr2	154568005	154570897	2
chr4	129019638	129022463	2
chr2	166445164	166445219	1
chr3	126656328	126656638	2
chr2	167263227	167263989	3
chr17	12606833	12606969	2
chr13	111050069	111050525	1
chr4	129157284	129157383	1
chr6	147090809	147092653	4
chr5	123239451	123239923	2
chr5	114172510	114173060	1
chr6	72623599	72624115	1
chrX	6418307	6418495	1
chr6	52969669	52970203	1
chr7	113272622	113272975	1
chr11	67468794	67469237	2
chr2	103607929	103608520	2
chr16	58479085	58479339	1
chr10	8460112	8460381	1
chr6	127287028	127287530	1
chr9	65757895	65758235	1
chr6	127870373	127870634	1
chr2	32029662	32029891	1
chr6	134041656	134042443	2
chr6	30278345	30278802	2
chr8	124398790	124399395	1
chr4	118249328	118250146	2
chr3	84077500	84077951	1
chr2	135726844	135727610	2
chr18	80691505	80692375	2
chr2	170411331	170412176	1
chr13	105048613	105049161	1
chr8	115150467	115150930	1
chr8	34120148	34120971	3
chr4	126115945	126117560	2
chr5	101935699	101936482	2
chr6	34707409	34711363	4
chr15	83112799	83113658	1
chr16	49888059	49888770	1
chr8	88299723	88300709	3
chr2	28401601	28402138	1
chr7	141484700	141485219	1
chr16	17257120	17258129	2
chr8	10928089	10929219	1
chr3	94363374	94364402	2
chr2	11496507	11497128	1
chr11	54905580	54906907	1
chr15	53262123	53262773	1
chr7	139281057	139281464	2
chr12	9251766	9252203	1
chr8	96245945	96246429	1
chr11	114912696	114913380	2
chr7	90353478	90354044	2
chr9	45092539	45093285	1
chr2	3326585	3327782	3
chr10	38985932	38987584	1
chr2	165055039	165056375	2
chr14	16379988	16380800	1
chr11	48836820	48838850	1
chr17	86312917	86314179	1
chr6	54506932	54508259	2
chr11	88675706	88676447	2
chr7	25432836	25433758	1
chr1	118935438	118936634	1
chr13	102644385	102645491	1
chr5	24291725	24292662	1
chr13	12036065	12043608	5
chr2	179640539	179641493	1
chr8	41043357	41044466	1
chr14	26893508	26895320	2
chr18	4513919	4515839	2
chr17	47832488	47834717	2
chr9	45953116	45956141	2
chr1	162003761	162005833	2
